DATE,GEO,DGUID,Labour force characteristics,Sex,Age group,Statistics,Data type,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2017-03-01,Ontario,2016A000235,Participation rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581363,7.8.1.8.1.1,76.9,,,,1
2017-04-01,Ontario,2016A000235,Participation rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581363,7.8.1.8.1.1,76.4,,,,1
2017-05-01,Ontario,2016A000235,Participation rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581363,7.8.1.8.1.1,76.8,,,,1
2017-06-01,Ontario,2016A000235,Participation rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581363,7.8.1.8.1.1,76.5,,,,1
2017-07-01,Ontario,2016A000235,Participation rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581363,7.8.1.8.1.1,76.6,,,,1
2017-08-01,Ontario,2016A000235,Participation rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581363,7.8.1.8.1.1,76.4,,,,1
2017-09-01,Ontario,2016A000235,Participation rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581363,7.8.1.8.1.1,76.4,,,,1
2017-10-01,Ontario,2016A000235,Participation rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581363,7.8.1.8.1.1,76.7,,,,1
2017-11-01,Ontario,2016A000235,Participation rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581363,7.8.1.8.1.1,76.8,,,,1
2017-12-01,Ontario,2016A000235,Participation rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581363,7.8.1.8.1.1,76.8,,,,1
2018-01-01,Ontario,2016A000235,Participation rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581363,7.8.1.8.1.1,76.2,,,,1
2018-02-01,Ontario,2016A000235,Participation rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581363,7.8.1.8.1.1,76.2,,,,1
2018-03-01,Ontario,2016A000235,Participation rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581363,7.8.1.8.1.1,76.4,,,,1
2018-04-01,Ontario,2016A000235,Participation rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581363,7.8.1.8.1.1,76.4,,,,1
2018-05-01,Ontario,2016A000235,Participation rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581363,7.8.1.8.1.1,76.6,,,,1
2018-06-01,Ontario,2016A000235,Participation rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581363,7.8.1.8.1.1,77.1,,,,1
2018-07-01,Ontario,2016A000235,Participation rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581363,7.8.1.8.1.1,77.1,,,,1
2018-08-01,Ontario,2016A000235,Participation rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581363,7.8.1.8.1.1,76.6,,,,1
2018-09-01,Ontario,2016A000235,Participation rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581363,7.8.1.8.1.1,77,,,,1
2018-10-01,Ontario,2016A000235,Participation rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581363,7.8.1.8.1.1,76.8,,,,1
2018-11-01,Ontario,2016A000235,Participation rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581363,7.8.1.8.1.1,76.8,,,,1
2018-12-01,Ontario,2016A000235,Participation rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581363,7.8.1.8.1.1,76.7,,,,1
2019-01-01,Ontario,2016A000235,Participation rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581363,7.8.1.8.1.1,77.1,,,,1
2019-02-01,Ontario,2016A000235,Participation rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581363,7.8.1.8.1.1,77.2,,,,1
2019-03-01,Ontario,2016A000235,Participation rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581363,7.8.1.8.1.1,77.1,,,,1
2019-04-01,Ontario,2016A000235,Participation rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581363,7.8.1.8.1.1,77.5,,,,1
2019-05-01,Ontario,2016A000235,Participation rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581363,7.8.1.8.1.1,77.2,,,,1
2019-06-01,Ontario,2016A000235,Participation rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581363,7.8.1.8.1.1,77.2,,,,1
2019-07-01,Ontario,2016A000235,Participation rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581363,7.8.1.8.1.1,77.2,,,,1
2019-08-01,Ontario,2016A000235,Participation rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581363,7.8.1.8.1.1,77.5,,,,1
2019-09-01,Ontario,2016A000235,Participation rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581363,7.8.1.8.1.1,77.5,,,,1
2019-10-01,Ontario,2016A000235,Participation rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581363,7.8.1.8.1.1,77.2,,,,1
2019-11-01,Ontario,2016A000235,Participation rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581363,7.8.1.8.1.1,77.6,,,,1
2019-12-01,Ontario,2016A000235,Participation rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581363,7.8.1.8.1.1,77.5,,,,1
2020-01-01,Ontario,2016A000235,Participation rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581363,7.8.1.8.1.1,77.5,,,,1
2020-02-01,Ontario,2016A000235,Participation rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581363,7.8.1.8.1.1,77.6,,,,1
2020-03-01,Ontario,2016A000235,Participation rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581363,7.8.1.8.1.1,75.1,,,,1
2020-04-01,Ontario,2016A000235,Participation rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581363,7.8.1.8.1.1,71,,,,1
2020-05-01,Ontario,2016A000235,Participation rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581363,7.8.1.8.1.1,71.9,,,,1
2020-06-01,Ontario,2016A000235,Participation rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581363,7.8.1.8.1.1,74.8,,,,1
2020-07-01,Ontario,2016A000235,Participation rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581363,7.8.1.8.1.1,76.2,,,,1
2020-08-01,Ontario,2016A000235,Participation rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581363,7.8.1.8.1.1,76.9,,,,1
2020-09-01,Ontario,2016A000235,Participation rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581363,7.8.1.8.1.1,77.6,,,,1
2020-10-01,Ontario,2016A000235,Participation rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581363,7.8.1.8.1.1,78.1,,,,1
2020-11-01,Ontario,2016A000235,Participation rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581363,7.8.1.8.1.1,78.1,,,,1
2020-12-01,Ontario,2016A000235,Participation rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581363,7.8.1.8.1.1,78.5,,,,1
2021-01-01,Ontario,2016A000235,Participation rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581363,7.8.1.8.1.1,77.4,,,,1
2021-02-01,Ontario,2016A000235,Participation rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581363,7.8.1.8.1.1,77.4,,,,1
2021-03-01,Ontario,2016A000235,Participation rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581363,7.8.1.8.1.1,77.7,,,,1
2021-04-01,Ontario,2016A000235,Participation rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581363,7.8.1.8.1.1,77.3,,,,1
2021-05-01,Ontario,2016A000235,Participation rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581363,7.8.1.8.1.1,77,,,,1
2000-01-01,Ontario,2016A000235,Employment rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581369,7.9.1.8.1.1,72.7,,,,1
2000-02-01,Ontario,2016A000235,Employment rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581369,7.9.1.8.1.1,72.9,,,,1
2000-03-01,Ontario,2016A000235,Employment rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581369,7.9.1.8.1.1,73,,,,1
2000-04-01,Ontario,2016A000235,Employment rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581369,7.9.1.8.1.1,73.1,,,,1
2000-05-01,Ontario,2016A000235,Employment rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581369,7.9.1.8.1.1,72.8,,,,1
2000-06-01,Ontario,2016A000235,Employment rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581369,7.9.1.8.1.1,72.9,,,,1
2000-07-01,Ontario,2016A000235,Employment rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581369,7.9.1.8.1.1,73.2,,,,1
2000-08-01,Ontario,2016A000235,Employment rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581369,7.9.1.8.1.1,73.1,,,,1
2000-09-01,Ontario,2016A000235,Employment rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581369,7.9.1.8.1.1,73.1,,,,1
2000-10-01,Ontario,2016A000235,Employment rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581369,7.9.1.8.1.1,73.5,,,,1
2000-11-01,Ontario,2016A000235,Employment rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581369,7.9.1.8.1.1,73.5,,,,1
2000-12-01,Ontario,2016A000235,Employment rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581369,7.9.1.8.1.1,73.5,,,,1
2001-01-01,Ontario,2016A000235,Employment rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581369,7.9.1.8.1.1,73.5,,,,1
2001-02-01,Ontario,2016A000235,Employment rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581369,7.9.1.8.1.1,73,,,,1
2001-03-01,Ontario,2016A000235,Employment rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581369,7.9.1.8.1.1,73,,,,1
2001-04-01,Ontario,2016A000235,Employment rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581369,7.9.1.8.1.1,73.3,,,,1
2001-05-01,Ontario,2016A000235,Employment rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581369,7.9.1.8.1.1,73.2,,,,1
2001-06-01,Ontario,2016A000235,Employment rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581369,7.9.1.8.1.1,73,,,,1
2001-07-01,Ontario,2016A000235,Employment rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581369,7.9.1.8.1.1,72.9,,,,1
2001-08-01,Ontario,2016A000235,Employment rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581369,7.9.1.8.1.1,72.7,,,,1
2001-09-01,Ontario,2016A000235,Employment rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581369,7.9.1.8.1.1,72.5,,,,1
2001-10-01,Ontario,2016A000235,Employment rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581369,7.9.1.8.1.1,72.3,,,,1
2001-11-01,Ontario,2016A000235,Employment rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581369,7.9.1.8.1.1,72.3,,,,1
2001-12-01,Ontario,2016A000235,Employment rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581369,7.9.1.8.1.1,72.1,,,,1
2002-01-01,Ontario,2016A000235,Employment rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581369,7.9.1.8.1.1,72.1,,,,1
2002-02-01,Ontario,2016A000235,Employment rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581369,7.9.1.8.1.1,72.1,,,,1
2002-03-01,Ontario,2016A000235,Employment rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581369,7.9.1.8.1.1,72.2,,,,1
2002-04-01,Ontario,2016A000235,Employment rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581369,7.9.1.8.1.1,72.1,,,,1
2002-05-01,Ontario,2016A000235,Employment rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581369,7.9.1.8.1.1,72.3,,,,1
2002-06-01,Ontario,2016A000235,Employment rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581369,7.9.1.8.1.1,72.2,,,,1
2002-07-01,Ontario,2016A000235,Employment rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581369,7.9.1.8.1.1,72.4,,,,1
2002-08-01,Ontario,2016A000235,Employment rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581369,7.9.1.8.1.1,72.9,,,,1
2002-09-01,Ontario,2016A000235,Employment rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581369,7.9.1.8.1.1,73,,,,1
2002-10-01,Ontario,2016A000235,Employment rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581369,7.9.1.8.1.1,73,,,,1
2002-11-01,Ontario,2016A000235,Employment rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581369,7.9.1.8.1.1,73.4,,,,1
2002-12-01,Ontario,2016A000235,Employment rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581369,7.9.1.8.1.1,73.4,,,,1
2003-01-01,Ontario,2016A000235,Employment rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581369,7.9.1.8.1.1,73.6,,,,1
2003-02-01,Ontario,2016A000235,Employment rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581369,7.9.1.8.1.1,73.8,,,,1
2003-03-01,Ontario,2016A000235,Employment rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581369,7.9.1.8.1.1,73.9,,,,1
2003-04-01,Ontario,2016A000235,Employment rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581369,7.9.1.8.1.1,73.4,,,,1
2003-05-01,Ontario,2016A000235,Employment rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581369,7.9.1.8.1.1,73.4,,,,1
2003-06-01,Ontario,2016A000235,Employment rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581369,7.9.1.8.1.1,73.3,,,,1
2003-07-01,Ontario,2016A000235,Employment rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581369,7.9.1.8.1.1,73.2,,,,1
2003-08-01,Ontario,2016A000235,Employment rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581369,7.9.1.8.1.1,73.4,,,,1
2003-09-01,Ontario,2016A000235,Employment rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581369,7.9.1.8.1.1,73.3,,,,1
2003-10-01,Ontario,2016A000235,Employment rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581369,7.9.1.8.1.1,73.4,,,,1
2003-11-01,Ontario,2016A000235,Employment rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581369,7.9.1.8.1.1,73.4,,,,1
2003-12-01,Ontario,2016A000235,Employment rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581369,7.9.1.8.1.1,73.8,,,,1
2004-01-01,Ontario,2016A000235,Employment rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581369,7.9.1.8.1.1,73.8,,,,1
2004-02-01,Ontario,2016A000235,Employment rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581369,7.9.1.8.1.1,73.9,,,,1
2004-03-01,Ontario,2016A000235,Employment rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581369,7.9.1.8.1.1,73.6,,,,1
2004-04-01,Ontario,2016A000235,Employment rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581369,7.9.1.8.1.1,73.7,,,,1
2004-05-01,Ontario,2016A000235,Employment rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581369,7.9.1.8.1.1,73.6,,,,1
2004-06-01,Ontario,2016A000235,Employment rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581369,7.9.1.8.1.1,73.8,,,,1
2004-07-01,Ontario,2016A000235,Employment rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581369,7.9.1.8.1.1,73.7,,,,1
2004-08-01,Ontario,2016A000235,Employment rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581369,7.9.1.8.1.1,73.4,,,,1
2004-09-01,Ontario,2016A000235,Employment rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581369,7.9.1.8.1.1,73.4,,,,1
2004-10-01,Ontario,2016A000235,Employment rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581369,7.9.1.8.1.1,73.5,,,,1
2004-11-01,Ontario,2016A000235,Employment rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581369,7.9.1.8.1.1,73.4,,,,1
2004-12-01,Ontario,2016A000235,Employment rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581369,7.9.1.8.1.1,73.4,,,,1
2005-01-01,Ontario,2016A000235,Employment rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581369,7.9.1.8.1.1,73.3,,,,1
2005-02-01,Ontario,2016A000235,Employment rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581369,7.9.1.8.1.1,73.3,,,,1
2005-03-01,Ontario,2016A000235,Employment rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581369,7.9.1.8.1.1,73.1,,,,1
2005-04-01,Ontario,2016A000235,Employment rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581369,7.9.1.8.1.1,73.3,,,,1
2005-05-01,Ontario,2016A000235,Employment rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581369,7.9.1.8.1.1,73.3,,,,1
2005-06-01,Ontario,2016A000235,Employment rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581369,7.9.1.8.1.1,73.2,,,,1
2005-07-01,Ontario,2016A000235,Employment rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581369,7.9.1.8.1.1,73,,,,1
2005-08-01,Ontario,2016A000235,Employment rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581369,7.9.1.8.1.1,73.2,,,,1
2005-09-01,Ontario,2016A000235,Employment rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581369,7.9.1.8.1.1,73.3,,,,1
2005-10-01,Ontario,2016A000235,Employment rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581369,7.9.1.8.1.1,73.3,,,,1
2005-11-01,Ontario,2016A000235,Employment rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581369,7.9.1.8.1.1,73.2,,,,1
2005-12-01,Ontario,2016A000235,Employment rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581369,7.9.1.8.1.1,72.9,,,,1
2006-01-01,Ontario,2016A000235,Employment rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581369,7.9.1.8.1.1,73,,,,1
2006-02-01,Ontario,2016A000235,Employment rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581369,7.9.1.8.1.1,72.8,,,,1
2006-03-01,Ontario,2016A000235,Employment rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581369,7.9.1.8.1.1,73.1,,,,1
2006-04-01,Ontario,2016A000235,Employment rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581369,7.9.1.8.1.1,73.3,,,,1
2006-05-01,Ontario,2016A000235,Employment rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581369,7.9.1.8.1.1,73.5,,,,1
2006-06-01,Ontario,2016A000235,Employment rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581369,7.9.1.8.1.1,73.4,,,,1
2006-07-01,Ontario,2016A000235,Employment rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581369,7.9.1.8.1.1,73.4,,,,1
2006-08-01,Ontario,2016A000235,Employment rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581369,7.9.1.8.1.1,73.1,,,,1
2006-09-01,Ontario,2016A000235,Employment rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581369,7.9.1.8.1.1,72.9,,,,1
2006-10-01,Ontario,2016A000235,Employment rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581369,7.9.1.8.1.1,72.7,,,,1
2006-11-01,Ontario,2016A000235,Employment rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581369,7.9.1.8.1.1,73,,,,1
2006-12-01,Ontario,2016A000235,Employment rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581369,7.9.1.8.1.1,73.4,,,,1
2007-01-01,Ontario,2016A000235,Employment rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581369,7.9.1.8.1.1,73.2,,,,1
2007-02-01,Ontario,2016A000235,Employment rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581369,7.9.1.8.1.1,73.2,,,,1
2007-03-01,Ontario,2016A000235,Employment rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581369,7.9.1.8.1.1,73.3,,,,1
2007-04-01,Ontario,2016A000235,Employment rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581369,7.9.1.8.1.1,73,,,,1
2007-05-01,Ontario,2016A000235,Employment rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581369,7.9.1.8.1.1,73,,,,1
2007-06-01,Ontario,2016A000235,Employment rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581369,7.9.1.8.1.1,73,,,,1
2007-07-01,Ontario,2016A000235,Employment rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581369,7.9.1.8.1.1,73.2,,,,1
2007-08-01,Ontario,2016A000235,Employment rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581369,7.9.1.8.1.1,73.2,,,,1
2007-09-01,Ontario,2016A000235,Employment rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581369,7.9.1.8.1.1,73.2,,,,1
2007-10-01,Ontario,2016A000235,Employment rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581369,7.9.1.8.1.1,73.3,,,,1
2007-11-01,Ontario,2016A000235,Employment rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581369,7.9.1.8.1.1,73.2,,,,1
2007-12-01,Ontario,2016A000235,Employment rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581369,7.9.1.8.1.1,73,,,,1
2008-01-01,Ontario,2016A000235,Employment rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581369,7.9.1.8.1.1,73,,,,1
2008-02-01,Ontario,2016A000235,Employment rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581369,7.9.1.8.1.1,73.3,,,,1
2008-03-01,Ontario,2016A000235,Employment rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581369,7.9.1.8.1.1,73.1,,,,1
2008-04-01,Ontario,2016A000235,Employment rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581369,7.9.1.8.1.1,73.2,,,,1
2008-05-01,Ontario,2016A000235,Employment rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581369,7.9.1.8.1.1,73.3,,,,1
2008-06-01,Ontario,2016A000235,Employment rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581369,7.9.1.8.1.1,72.8,,,,1
2008-07-01,Ontario,2016A000235,Employment rate,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Percentage,242,units,0,v21581369,7.9.1.8.1.1,72.6,,,,1
